distribution,n,data_seed,initialization_seed,iteration,objective_before,objective_after_procrustes_fixed_B,objective_after_sign,relative_change,stable_steps,binary_entries_changed,cross_min_singular_value
gaussian,100,5212100,7312018,9,0.15208752405896733,0.15208752405896733,0.15208752405896733,0.0,3,0,0.11452076047338393
gaussian,100,5212100,7312018,10,0.15208752405896733,0.15208752405896733,0.15208752405896733,0.0,4,0,0.11452076047338393
gaussian,100,5212100,7312018,11,0.15208752405896733,0.15208752405896733,0.15208752405896733,0.0,5,0,0.11452076047338393
gaussian,100,5212100,7312019,1,0.40181039129954355,0.19283879820054559,0.18634173561959116,0.5362446077690504,0,126,0.08140139238979678
gaussian,100,5212100,7312019,2,0.18634173561959116,0.15994560798497812,0.15956936457524842,0.1436735090790257,0,21,0.09155442427739352
gaussian,100,5212100,7312019,3,0.15956936457524842,0.15503283742765983,0.15493218026509412,0.029060617760168755,0,8,0.13998073023802293
gaussian,100,5212100,7312019,4,0.15493218026509412,0.15318650722615043,0.1531704768489465,0.011370803748667878,0,2,0.10268588723841306
gaussian,100,5212100,7312019,5,0.1531704768489465,0.1527422258305625,0.15273855111451864,0.002819902002745657,0,1,0.1013074820138264
gaussian,100,5212100,7312019,6,0.15273855111451864,0.15249817414474592,0.15249518605828688,0.0015933440146967024,0,1,0.09260495896057762
gaussian,100,5212100,7312019,7,0.15249518605828688,0.15226607309558504,0.15226607309558504,0.0015024275101659054,0,0,0.0930219842183852
gaussian,100,5212100,7312019,8,0.15226607309558504,0.15226607309558504,0.15226607309558504,0.0,1,0,0.0930219842183852
gaussian,100,5212100,7312019,9,0.15226607309558504,0.15226607309558504,0.15226607309558504,0.0,2,0,0.0930219842183852
gaussian,100,5212100,7312019,10,0.15226607309558504,0.15226607309558504,0.15226607309558504,0.0,3,0,0.0930219842183852
gaussian,100,5212100,7312019,11,0.15226607309558504,0.15226607309558504,0.15226607309558504,0.0,4,0,0.0930219842183852
gaussian,100,5212100,7312019,12,0.15226607309558504,0.15226607309558504,0.15226607309558504,0.0,5,0,0.0930219842183852
gaussian,100,5212100,7312020,1,0.4048377245634903,0.19514218179640105,0.18715674546146158,0.537699344439157,0,139,0.02082458198224404
gaussian,100,5212100,7312020,2,0.18715674546146158,0.15828311526645475,0.1575244979044996,0.15832850418455105,0,27,0.05027242634544184
gaussian,100,5212100,7312020,3,0.1575244979044996,0.15180496097421908,0.15171885939629437,0.03685546429562303,0,6,0.016362733466560576
gaussian,100,5212100,7312020,4,0.15171885939629437,0.15032549073579757,0.1502823435581695,0.009468274701252864,0,7,0.003374054596169778
gaussian,100,5212100,7312020,5,0.1502823435581695,0.1487563445405525,0.14872248346933753,0.010379529969388545,0,3,0.0599136041699045
gaussian,100,5212100,7312020,6,0.14872248346933753,0.1480339322122077,0.14801177440776128,0.0047787600435194215,0,2,0.0641445134519328
gaussian,100,5212100,7312020,7,0.14801177440776128,0.14761017016994557,0.14761017016994557,0.002713326283822002,0,0,0.07391499932232537
gaussian,100,5212100,7312020,8,0.14761017016994557,0.14761017016994557,0.14761017016994557,0.0,1,0,0.07391499932232537
gaussian,100,5212100,7312020,9,0.14761017016994557,0.14761017016994557,0.14761017016994557,0.0,2,0,0.07391499932232537
gaussian,100,5212100,7312020,10,0.14761017016994557,0.14761017016994557,0.14761017016994557,0.0,3,0,0.07391499932232537
gaussian,100,5212100,7312020,11,0.14761017016994557,0.14761017016994557,0.14761017016994557,0.0,4,0,0.07391499932232537
gaussian,100,5212100,7312020,12,0.14761017016994557,0.14761017016994557,0.14761017016994557,0.0,5,0,0.07391499932232537
heterogeneous,100,5212100,7312001,1,0.41098020554311093,0.21387418097072367,0.20698132020105114,0.4963715589963146,0,142,0.0014126477854891721
heterogeneous,100,5212100,7312001,2,0.20698132020105114,0.18271407497969164,0.18213128235268877,0.12005932624366444,0,28,0.02319373820808246
heterogeneous,100,5212100,7312001,3,0.18213128235268877,0.17682068114263433,0.17651021809267578,0.0308627062161022,0,12,0.008177347606053657
heterogeneous,100,5212100,7312001,4,0.17651021809267578,0.17414048676961782,0.17409854406239605,0.01366308453040089,0,5,0.011278880693162557
heterogeneous,100,5212100,7312001,5,0.17409854406239605,0.17311794544383288,0.1731114144152536,0.0056699477440125615,0,3,0.01883924914479353
heterogeneous,100,5212100,7312001,6,0.1731114144152536,0.17258105812225452,0.17254309196525872,0.003282986577832544,0,2,0.02627613430299798
heterogeneous,100,5212100,7312001,7,0.17254309196525872,0.17217910346527088,0.17212701459327284,0.0024114403378702057,0,1,0.02667593244965295
heterogeneous,100,5212100,7312001,8,0.17212701459327284,0.17190774605570927,0.17190090049263632,0.0013136467925782725,0,3,0.021502958346204266
heterogeneous,100,5212100,7312001,9,0.17190090049263632,0.17134168650192402,0.17133891896354583,0.00326921806389581,0,1,0.01636842795646733
heterogeneous,100,5212100,7312001,10,0.17133891896354583,0.17116362345605374,0.17116362345605374,0.0010230921763279704,0,0,0.0153912474925704
heterogeneous,100,5212100,7312001,11,0.17116362345605374,0.17116362345605374,0.17116362345605374,0.0,1,0,0.0153912474925704
heterogeneous,100,5212100,7312001,12,0.17116362345605374,0.17116362345605374,0.17116362345605374,0.0,2,0,0.0153912474925704
heterogeneous,100,5212100,7312001,13,0.17116362345605374,0.17116362345605374,0.17116362345605374,0.0,3,0,0.0153912474925704
heterogeneous,100,5212100,7312001,14,0.17116362345605374,0.17116362345605374,0.17116362345605374,0.0,4,0,0.0153912474925704
heterogeneous,100,5212100,7312001,15,0.17116362345605374,0.17116362345605374,0.17116362345605374,0.0,5,0,0.0153912474925704
heterogeneous,100,5212100,7312002,1,0.40462238924469146,0.20910165416305315,0.20317847558420152,0.4978565670489101,0,115,0.021018914910841346
heterogeneous,100,5212100,7312002,2,0.20317847558420152,0.18241699514628373,0.18194762087174107,0.10449362144004237,0,24,0.019075069557974174
heterogeneous,100,5212100,7312002,3,0.18194762087174107,0.17757962783149314,0.1775165194555581,0.024353720015424393,0,7,0.0014138194605011801
heterogeneous,100,5212100,7312002,4,0.1775165194555581,0.17620096973188898,0.17618596305314377,0.007495394831394518,0,2,0.01113897459767274
heterogeneous,100,5212100,7312002,5,0.17618596305314377,0.1758596852693031,0.17584789064069745,0.0019188385191863872,0,2,0.013048043806334767
heterogeneous,100,5212100,7312002,6,0.17584789064069745,0.17549928331226256,0.17549796064058829,0.0019899584739640585,0,1,0.005019379122582145
heterogeneous,100,5212100,7312002,7,0.17549796064058829,0.1752837999389218,0.1752740119725864,0.0012760756146934047,0,1,0.0035504505115736412
heterogeneous,100,5212100,7312002,8,0.1752740119725864,0.17509073700178002,0.17508923773621252,0.0010542021278248073,0,1,0.009073835544167862
heterogeneous,100,5212100,7312002,9,0.17508923773621252,0.1749038153846994,0.1749038153846994,0.0010590162702773889,0,0,0.017992297437144297
heterogeneous,100,5212100,7312002,10,0.1749038153846994,0.1749038153846994,0.1749038153846994,0.0,1,0,0.017992297437144297
heterogeneous,100,5212100,7312002,11,0.1749038153846994,0.1749038153846994,0.1749038153846994,0.0,2,0,0.017992297437144297
heterogeneous,100,5212100,7312002,12,0.1749038153846994,0.1749038153846994,0.1749038153846994,0.0,3,0,0.017992297437144297
heterogeneous,100,5212100,7312002,13,0.1749038153846994,0.1749038153846994,0.1749038153846994,0.0,4,0,0.017992297437144297
heterogeneous,100,5212100,7312002,14,0.1749038153846994,0.1749038153846994,0.1749038153846994,0.0,5,0,0.017992297437144297
heterogeneous,100,5212100,7312003,1,0.40864977561972377,0.21177924209576704,0.20501209252977734,0.4983183528759479,0,127,0.02091705950210883
heterogeneous,100,5212100,7312003,2,0.20501209252977734,0.18302050711408838,0.1824077564943107,0.11025854990570093,0,33,0.027767830484391562
heterogeneous,100,5212100,7312003,3,0.1824077564943107,0.17643320635291226,0.1762702729549713,0.0336470534877218,0,13,0.030081586694399347
heterogeneous,100,5212100,7312003,4,0.1762702729549713,0.1739651106429199,0.17385028941077732,0.01372882394532953,0,5,0.04078572429113834
heterogeneous,100,5212100,7312003,5,0.17385028941077732,0.17299234444963177,0.17297545868346328,0.00503209244160052,0,3,0.04619494388744901
heterogeneous,100,5212100,7312003,6,0.17297545868346328,0.172440935430634,0.172422476551374,0.003196882010304259,0,4,0.049825984660970137
heterogeneous,100,5212100,7312003,7,0.172422476551374,0.17162344166403254,0.17160949950739893,0.004715029387324895,0,3,0.04934491395537206
heterogeneous,100,5212100,7312003,8,0.17160949950739893,0.1710553411128332,0.1710553411128332,0.003229182511203861,0,0,0.06218656870773175
heterogeneous,100,5212100,7312003,9,0.1710553411128332,0.1710553411128332,0.1710553411128332,0.0,1,0,0.06218656870773175
heterogeneous,100,5212100,7312003,10,0.1710553411128332,0.1710553411128332,0.1710553411128332,0.0,2,0,0.06218656870773175
heterogeneous,100,5212100,7312003,11,0.1710553411128332,0.1710553411128332,0.1710553411128332,0.0,3,0,0.06218656870773175
heterogeneous,100,5212100,7312003,12,0.1710553411128332,0.1710553411128332,0.1710553411128332,0.0,4,0,0.06218656870773175
heterogeneous,100,5212100,7312003,13,0.1710553411128332,0.1710553411128332,0.1710553411128332,0.0,5,0,0.06218656870773175
heterogeneous,100,5212100,7312004,1,0.4072439580616383,0.2086600181308827,0.20235670262957706,0.5031069249185781,0,125,0.03396120713542692
heterogeneous,100,5212100,7312004,2,0.20235670262957706,0.18082225170165575,0.18010243876934,0.10997542246462903,0,29,0.013900273265508216
heterogeneous,100,5212100,7312004,3,0.18010243876934,0.17490353739666553,0.1748350613490697,0.029246563546073467,0,7,0.023267773682231496
heterogeneous,100,5212100,7312004,4,0.1748350613490697,0.17352469015860444,0.1734871209004442,0.007709783370820788,0,2,0.027757892401516906
heterogeneous,100,5212100,7312004,5,0.1734871209004442,0.17311351488627016,0.1731013527380666,0.0022236126830359553,0,1,0.027785431974996774
heterogeneous,100,5212100,7312004,6,0.1731013527380666,0.1728752676989147,0.1728752676989147,0.0013060847623415062,0,0,0.030094784603349904
heterogeneous,100,5212100,7312004,7,0.1728752676989147,0.1728752676989147,0.1728752676989147,0.0,1,0,0.030094784603349904
heterogeneous,100,5212100,7312004,8,0.1728752676989147,0.1728752676989147,0.1728752676989147,0.0,2,0,0.030094784603349904
heterogeneous,100,5212100,7312004,9,0.1728752676989147,0.1728752676989147,0.1728752676989147,0.0,3,0,0.030094784603349904
heterogeneous,100,5212100,7312004,10,0.1728752676989147,0.1728752676989147,0.1728752676989147,0.0,4,0,0.030094784603349904
heterogeneous,100,5212100,7312004,11,0.1728752676989147,0.1728752676989147,0.1728752676989147,0.0,5,0,0.030094784603349904
heterogeneous,100,5212100,7312005,1,0.40556723505058356,0.2099700059970569,0.20526539695750345,0.49388072009342143,0,108,0.0004775264094230008
heterogeneous,100,5212100,7312005,2,0.20526539695750345,0.18600621993263974,0.18483225337826256,0.09954499824181867,0,49,0.013323025848201804
heterogeneous,100,5212100,7312005,3,0.18483225337826256,0.17593658290766,0.17569738348677003,0.04942248836190867,0,17,0.00552541365156301
heterogeneous,100,5212100,7312005,4,0.17569738348677003,0.17272235171737838,0.17255436891814616,0.01788879553155405,0,13,0.004918424409231117
heterogeneous,100,5212100,7312005,5,0.17255436891814616,0.17020340370655634,0.17017390453747322,0.013795445433213845,0,5,0.0039418869896137776
heterogeneous,100,5212100,7312005,6,0.17017390453747322,0.16928520567398567,0.16926603829297765,0.005334932209278026,0,2,0.008091011847228788
heterogeneous,100,5212100,7312005,7,0.16926603829297765,0.16889275963873243,0.1688729064522322,0.0023225677443042417,0,2,0.010805589840724564
heterogeneous,100,5212100,7312005,8,0.1688729064522322,0.1685094492658672,0.16850941733823652,0.0021524418666798617,0,1,0.009243089269039847
heterogeneous,100,5212100,7312005,9,0.16850941733823652,0.16834092804520176,0.16834012913185029,0.0010046216351601964,0,1,0.013529802728942246
heterogeneous,100,5212100,7312005,10,0.16834012913185029,0.16819050297698412,0.16819050297698412,0.0008888323636069489,0,0,0.008050629708459106
heterogeneous,100,5212100,7312005,11,0.16819050297698412,0.16819050297698412,0.16819050297698412,0.0,1,0,0.008050629708459106
heterogeneous,100,5212100,7312005,12,0.16819050297698412,0.16819050297698412,0.16819050297698412,0.0,2,0,0.008050629708459106
heterogeneous,100,5212100,7312005,13,0.16819050297698412,0.16819050297698412,0.16819050297698412,0.0,3,0,0.008050629708459106
heterogeneous,100,5212100,7312005,14,0.16819050297698412,0.16819050297698412,0.16819050297698412,0.0,4,0,0.008050629708459106
heterogeneous,100,5212100,7312005,15,0.16819050297698412,0.16819050297698412,0.16819050297698412,0.0,5,0,0.008050629708459106
heterogeneous,100,5212100,7312006,1,0.40280722288220727,0.20513837439410967,0.19873295761295484,0.5066301041203767,0,122,0.02342237945346964
heterogeneous,100,5212100,7312006,2,0.19873295761295484,0.17779218704906335,0.17682537214898536,0.11023629762827716,0,33,0.032451541639244956
heterogeneous,100,5212100,7312006,3,0.17682537214898536,0.17055855423327482,0.17040770100982788,0.03629383646228227,0,10,0.013374406803902533
heterogeneous,100,5212100,7312006,4,0.17040770100982788,0.16856226738497038,0.16851475470076505,0.01110833781481311,0,5,0.02125761324419128
heterogeneous,100,5212100,7312006,5,0.16851475470076505,0.16753103778080056,0.16751854563278193,0.005911702329876722,0,4,0.0289359233048156
heterogeneous,100,5212100,7312006,6,0.16751854563278193,0.16679744946033703,0.16678949965628712,0.004352031434734145,0,2,0.04308820918021167
heterogeneous,100,5212100,7312006,7,0.16678949965628712,0.16644534355410198,0.16644534355410198,0.0020634158798626787,0,0,0.04694909783539889
heterogeneous,100,5212100,7312006,8,0.16644534355410198,0.16644534355410198,0.16644534355410198,0.0,1,0,0.04694909783539889
heterogeneous,100,5212100,7312006,9,0.16644534355410198,0.16644534355410198,0.16644534355410198,0.0,2,0,0.04694909783539889
heterogeneous,100,5212100,7312006,10,0.16644534355410198,0.16644534355410198,0.16644534355410198,0.0,3,0,0.04694909783539889
heterogeneous,100,5212100,7312006,11,0.16644534355410198,0.16644534355410198,0.16644534355410198,0.0,4,0,0.04694909783539889
heterogeneous,100,5212100,7312006,12,0.16644534355410198,0.16644534355410198,0.16644534355410198,0.0,5,0,0.04694909783539889
heterogeneous,100,5212100,7312007,1,0.41195841127210986,0.20921157388427927,0.20243352035049356,0.5086069010573481,0,133,0.020462131013918475
heterogeneous,100,5212100,7312007,2,0.20243352035049356,0.17937352080051253,0.1786866796961756,0.11730686011487947,0,31,0.005709483312756375
heterogeneous,100,5212100,7312007,3,0.1786866796961756,0.1731652946009141,0.17309915855935493,0.03126993655218871,0,12,0.013223801443376959
heterogeneous,100,5212100,7312007,4,0.17309915855935493,0.17092116584368966,0.170860866134921,0.012930695002000456,0,6,0.02608224982381211
heterogeneous,100,5212100,7312007,5,0.170860866134921,0.16969249464719535,0.16966846557552778,0.006978780960010027,0,4,0.021955852141129
heterogeneous,100,5212100,7312007,6,0.16966846557552778,0.16888135030993007,0.16887794094075467,0.004659231355052295,0,1,0.04272779223816007
heterogeneous,100,5212100,7312007,7,0.16887794094075467,0.16870816417873385,0.16870816417873385,0.0010053223119316605,0,0,0.03240039223305792
heterogeneous,100,5212100,7312007,8,0.16870816417873385,0.16870816417873385,0.16870816417873385,0.0,1,0,0.03240039223305792
heterogeneous,100,5212100,7312007,9,0.16870816417873385,0.16870816417873385,0.16870816417873385,0.0,2,0,0.03240039223305792
heterogeneous,100,5212100,7312007,10,0.16870816417873385,0.16870816417873385,0.16870816417873385,0.0,3,0,0.03240039223305792
heterogeneous,100,5212100,7312007,11,0.16870816417873385,0.16870816417873385,0.16870816417873385,0.0,4,0,0.03240039223305792
heterogeneous,100,5212100,7312007,12,0.16870816417873385,0.16870816417873385,0.16870816417873385,0.0,5,0,0.03240039223305792
heterogeneous,100,5212100,7312008,1,0.40038594320766857,0.20731678459026837,0.20099599360776998,0.4979943801285771,0,115,0.032184408051405204
heterogeneous,100,5212100,7312008,2,0.20099599360776998,0.1808412015312132,0.17993886910535992,0.1047639016303062,0,38,0.030500921588493535
heterogeneous,100,5212100,7312008,3,0.17993886910535992,0.17326042874137149,0.1731990592309882,0.03745610888787655,0,4,0.011352284787119853
heterogeneous,100,5212100,7312008,4,0.1731990592309882,0.17255787935413172,0.17255787935413172,0.003701982445535999,0,0,0.014368455762574705
heterogeneous,100,5212100,7312008,5,0.17255787935413172,0.17255787935413172,0.17255787935413172,0.0,1,0,0.014368455762574705
heterogeneous,100,5212100,7312008,6,0.17255787935413172,0.17255787935413172,0.17255787935413172,0.0,2,0,0.014368455762574705
heterogeneous,100,5212100,7312008,7,0.17255787935413172,0.17255787935413172,0.17255787935413172,0.0,3,0,0.014368455762574705
heterogeneous,100,5212100,7312008,8,0.17255787935413172,0.17255787935413172,0.17255787935413172,0.0,4,0,0.014368455762574705
heterogeneous,100,5212100,7312008,9,0.17255787935413172,0.17255787935413172,0.17255787935413172,0.0,5,0,0.014368455762574705
heterogeneous,100,5212100,7312009,1,0.4107982953919214,0.21304064598484787,0.2050418244055238,0.5008698266142901,0,151,0.001375702393835481
