question_id,method,itq_seed,N_archive,min_hamming_distance,candidates_at_min_distance,top3_boundary_distance,candidates_at_top3_boundary_distance,slots_remaining_at_boundary,top3_boundary_tie,boundary_tie_size_median,boundary_tie_size_p90,boundary_tie_size_max
cc6d1ec1,ITQ96_CENTERED,505.0,457,12.0,1.0,18.0,1.0,1.0,0.0,,,
ccb36322,SIGN96_CENTERED,,471,30.0,1.0,32.0,2.0,2.0,0.0,,,
ccb36322,ITQ96_CENTERED,101.0,471,26.0,1.0,29.0,2.0,1.0,1.0,,,
ccb36322,ITQ96_CENTERED,202.0,471,29.0,1.0,33.0,4.0,1.0,1.0,,,
ccb36322,ITQ96_CENTERED,303.0,471,27.0,1.0,29.0,2.0,2.0,0.0,,,
ccb36322,ITQ96_CENTERED,404.0,471,28.0,1.0,30.0,1.0,1.0,0.0,,,
ccb36322,ITQ96_CENTERED,505.0,471,27.0,2.0,30.0,1.0,1.0,0.0,,,
ce6d2d27,SIGN96_CENTERED,,521,18.0,1.0,22.0,2.0,2.0,0.0,,,
ce6d2d27,ITQ96_CENTERED,101.0,521,8.0,1.0,12.0,1.0,1.0,0.0,,,
ce6d2d27,ITQ96_CENTERED,202.0,521,11.0,2.0,15.0,1.0,1.0,0.0,,,
ce6d2d27,ITQ96_CENTERED,303.0,521,6.0,1.0,12.0,2.0,1.0,1.0,,,
ce6d2d27,ITQ96_CENTERED,404.0,521,8.0,2.0,11.0,1.0,1.0,0.0,,,
ce6d2d27,ITQ96_CENTERED,505.0,521,9.0,1.0,12.0,2.0,2.0,0.0,,,
ceb54acb,SIGN96_CENTERED,,493,18.0,1.0,30.0,1.0,1.0,0.0,,,
ceb54acb,ITQ96_CENTERED,101.0,493,24.0,2.0,33.0,2.0,1.0,1.0,,,
ceb54acb,ITQ96_CENTERED,202.0,493,25.0,2.0,26.0,1.0,1.0,0.0,,,
ceb54acb,ITQ96_CENTERED,303.0,493,23.0,1.0,28.0,1.0,1.0,0.0,,,
ceb54acb,ITQ96_CENTERED,404.0,493,21.0,1.0,33.0,1.0,1.0,0.0,,,
ceb54acb,ITQ96_CENTERED,505.0,493,20.0,2.0,29.0,1.0,1.0,0.0,,,
cf22b7bf,SIGN96_CENTERED,,550,21.0,1.0,31.0,1.0,1.0,0.0,,,
cf22b7bf,ITQ96_CENTERED,101.0,550,21.0,1.0,24.0,3.0,1.0,1.0,,,
cf22b7bf,ITQ96_CENTERED,202.0,550,22.0,2.0,23.0,1.0,1.0,0.0,,,
cf22b7bf,ITQ96_CENTERED,303.0,550,22.0,1.0,25.0,3.0,1.0,1.0,,,
cf22b7bf,ITQ96_CENTERED,404.0,550,23.0,1.0,26.0,4.0,1.0,1.0,,,
cf22b7bf,ITQ96_CENTERED,505.0,550,23.0,2.0,25.0,1.0,1.0,0.0,,,
d01c6aa8,SIGN96_CENTERED,,429,24.0,1.0,32.0,2.0,1.0,1.0,,,
d01c6aa8,ITQ96_CENTERED,101.0,429,5.0,1.0,8.0,3.0,2.0,1.0,,,
d01c6aa8,ITQ96_CENTERED,202.0,429,6.0,1.0,9.0,3.0,2.0,1.0,,,
d01c6aa8,ITQ96_CENTERED,303.0,429,9.0,1.0,16.0,3.0,2.0,1.0,,,
d01c6aa8,ITQ96_CENTERED,404.0,429,10.0,1.0,13.0,3.0,2.0,1.0,,,
d01c6aa8,ITQ96_CENTERED,505.0,429,7.0,1.0,8.0,3.0,2.0,1.0,,,
d23cf73b,SIGN96_CENTERED,,512,32.0,1.0,33.0,3.0,2.0,1.0,,,
d23cf73b,ITQ96_CENTERED,101.0,512,18.0,1.0,21.0,2.0,2.0,0.0,,,
d23cf73b,ITQ96_CENTERED,202.0,512,18.0,1.0,22.0,3.0,2.0,1.0,,,
d23cf73b,ITQ96_CENTERED,303.0,512,20.0,1.0,23.0,1.0,1.0,0.0,,,
d23cf73b,ITQ96_CENTERED,404.0,512,22.0,2.0,23.0,2.0,1.0,1.0,,,
d23cf73b,ITQ96_CENTERED,505.0,512,19.0,1.0,21.0,1.0,1.0,0.0,,,
d24813b1,SIGN96_CENTERED,,485,31.0,1.0,33.0,1.0,1.0,0.0,,,
d24813b1,ITQ96_CENTERED,101.0,485,31.0,1.0,32.0,7.0,2.0,1.0,,,
d24813b1,ITQ96_CENTERED,202.0,485,31.0,1.0,32.0,3.0,2.0,1.0,,,
d24813b1,ITQ96_CENTERED,303.0,485,30.0,2.0,31.0,2.0,1.0,1.0,,,
d24813b1,ITQ96_CENTERED,404.0,485,28.0,1.0,30.0,4.0,2.0,1.0,,,
d24813b1,ITQ96_CENTERED,505.0,485,32.0,2.0,33.0,12.0,1.0,1.0,,,
d3ab962e,SIGN96_CENTERED,,530,31.0,1.0,34.0,2.0,1.0,1.0,,,
d3ab962e,ITQ96_CENTERED,101.0,530,26.0,1.0,28.0,1.0,1.0,0.0,,,
d3ab962e,ITQ96_CENTERED,202.0,530,23.0,1.0,24.0,3.0,2.0,1.0,,,
d3ab962e,ITQ96_CENTERED,303.0,530,27.0,3.0,27.0,3.0,3.0,0.0,,,
d3ab962e,ITQ96_CENTERED,404.0,530,26.0,2.0,29.0,3.0,1.0,1.0,,,
d3ab962e,ITQ96_CENTERED,505.0,530,28.0,3.0,28.0,3.0,3.0,0.0,,,
d52b4f67,SIGN96_CENTERED,,479,28.0,1.0,33.0,1.0,1.0,0.0,,,
d52b4f67,ITQ96_CENTERED,101.0,479,10.0,1.0,12.0,2.0,1.0,1.0,,,
d52b4f67,ITQ96_CENTERED,202.0,479,11.0,1.0,14.0,2.0,1.0,1.0,,,
d52b4f67,ITQ96_CENTERED,303.0,479,10.0,2.0,11.0,1.0,1.0,0.0,,,
d52b4f67,ITQ96_CENTERED,404.0,479,13.0,2.0,15.0,3.0,1.0,1.0,,,
d52b4f67,ITQ96_CENTERED,505.0,479,11.0,1.0,12.0,3.0,2.0,1.0,,,
d596882b,SIGN96_CENTERED,,474,19.0,1.0,27.0,1.0,1.0,0.0,,,
d596882b,ITQ96_CENTERED,101.0,474,15.0,1.0,17.0,2.0,2.0,0.0,,,
d596882b,ITQ96_CENTERED,202.0,474,13.0,1.0,17.0,2.0,2.0,0.0,,,
d596882b,ITQ96_CENTERED,303.0,474,9.0,1.0,12.0,2.0,1.0,1.0,,,
d596882b,ITQ96_CENTERED,404.0,474,13.0,2.0,15.0,1.0,1.0,0.0,,,
d596882b,ITQ96_CENTERED,505.0,474,18.0,1.0,22.0,2.0,1.0,1.0,,,
d6062bb9,SIGN96_CENTERED,,532,29.0,1.0,32.0,1.0,1.0,0.0,,,
d6062bb9,ITQ96_CENTERED,101.0,532,8.0,1.0,9.0,2.0,2.0,0.0,,,
d6062bb9,ITQ96_CENTERED,202.0,532,14.0,3.0,14.0,3.0,3.0,0.0,,,
d6062bb9,ITQ96_CENTERED,303.0,532,14.0,2.0,15.0,1.0,1.0,0.0,,,
d6062bb9,ITQ96_CENTERED,404.0,532,15.0,4.0,15.0,4.0,3.0,1.0,,,
d6062bb9,ITQ96_CENTERED,505.0,532,13.0,2.0,14.0,3.0,1.0,1.0,,,
d6233ab6,SIGN96_CENTERED,,437,27.0,2.0,32.0,1.0,1.0,0.0,,,
d6233ab6,ITQ96_CENTERED,101.0,437,23.0,1.0,25.0,2.0,2.0,0.0,,,
d6233ab6,ITQ96_CENTERED,202.0,437,19.0,1.0,21.0,2.0,1.0,1.0,,,
d6233ab6,ITQ96_CENTERED,303.0,437,21.0,1.0,24.0,3.0,1.0,1.0,,,
d6233ab6,ITQ96_CENTERED,404.0,437,23.0,1.0,26.0,1.0,1.0,0.0,,,
d6233ab6,ITQ96_CENTERED,505.0,437,23.0,1.0,24.0,4.0,2.0,1.0,,,
d682f1a2,SIGN96_CENTERED,,469,22.0,1.0,31.0,1.0,1.0,0.0,,,
d682f1a2,ITQ96_CENTERED,101.0,469,22.0,1.0,25.0,3.0,2.0,1.0,,,
d682f1a2,ITQ96_CENTERED,202.0,469,23.0,1.0,27.0,3.0,2.0,1.0,,,
d682f1a2,ITQ96_CENTERED,303.0,469,24.0,1.0,27.0,2.0,1.0,1.0,,,
d682f1a2,ITQ96_CENTERED,404.0,469,25.0,2.0,26.0,2.0,1.0,1.0,,,
d682f1a2,ITQ96_CENTERED,505.0,469,24.0,2.0,28.0,3.0,1.0,1.0,,,
d7c942c3,SIGN96_CENTERED,,520,19.0,1.0,30.0,1.0,1.0,0.0,,,
d7c942c3,ITQ96_CENTERED,101.0,520,15.0,1.0,19.0,1.0,1.0,0.0,,,
d7c942c3,ITQ96_CENTERED,202.0,520,15.0,1.0,17.0,1.0,1.0,0.0,,,
d7c942c3,ITQ96_CENTERED,303.0,520,16.0,1.0,21.0,3.0,2.0,1.0,,,
d7c942c3,ITQ96_CENTERED,404.0,520,14.0,1.0,19.0,1.0,1.0,0.0,,,
d7c942c3,ITQ96_CENTERED,505.0,520,12.0,1.0,17.0,1.0,1.0,0.0,,,
d851d5ba,SIGN96_CENTERED,,533,31.0,1.0,32.0,2.0,2.0,0.0,,,
d851d5ba,ITQ96_CENTERED,101.0,533,17.0,2.0,18.0,2.0,1.0,1.0,,,
d851d5ba,ITQ96_CENTERED,202.0,533,15.0,2.0,16.0,1.0,1.0,0.0,,,
d851d5ba,ITQ96_CENTERED,303.0,533,19.0,1.0,20.0,2.0,2.0,0.0,,,
d851d5ba,ITQ96_CENTERED,404.0,533,15.0,1.0,16.0,2.0,2.0,0.0,,,
d851d5ba,ITQ96_CENTERED,505.0,533,13.0,1.0,17.0,1.0,1.0,0.0,,,
d905b33f,SIGN96_CENTERED,,504,25.0,1.0,30.0,1.0,1.0,0.0,,,
d905b33f,ITQ96_CENTERED,101.0,504,14.0,1.0,21.0,1.0,1.0,0.0,,,
d905b33f,ITQ96_CENTERED,202.0,504,17.0,1.0,19.0,1.0,1.0,0.0,,,
d905b33f,ITQ96_CENTERED,303.0,504,18.0,2.0,19.0,1.0,1.0,0.0,,,
d905b33f,ITQ96_CENTERED,404.0,504,13.0,1.0,22.0,1.0,1.0,0.0,,,
d905b33f,ITQ96_CENTERED,505.0,504,21.0,1.0,24.0,2.0,1.0,1.0,,,
dad224aa,SIGN96_CENTERED,,521,21.0,2.0,25.0,2.0,1.0,1.0,,,
dad224aa,ITQ96_CENTERED,101.0,521,5.0,1.0,7.0,1.0,1.0,0.0,,,
dad224aa,ITQ96_CENTERED,202.0,521,5.0,2.0,7.0,1.0,1.0,0.0,,,
dad224aa,ITQ96_CENTERED,303.0,521,8.0,1.0,12.0,1.0,1.0,0.0,,,
dad224aa,ITQ96_CENTERED,404.0,521,9.0,4.0,9.0,4.0,3.0,1.0,,,
dad224aa,ITQ96_CENTERED,505.0,521,8.0,1.0,10.0,2.0,2.0,0.0,,,
db467c8c,SIGN96_CENTERED,,475,25.0,1.0,26.0,2.0,2.0,0.0,,,
db467c8c,ITQ96_CENTERED,101.0,475,7.0,2.0,11.0,1.0,1.0,0.0,,,
db467c8c,ITQ96_CENTERED,202.0,475,12.0,1.0,13.0,3.0,2.0,1.0,,,
db467c8c,ITQ96_CENTERED,303.0,475,8.0,2.0,17.0,2.0,1.0,1.0,,,
db467c8c,ITQ96_CENTERED,404.0,475,11.0,2.0,14.0,1.0,1.0,0.0,,,
db467c8c,ITQ96_CENTERED,505.0,475,14.0,2.0,16.0,1.0,1.0,0.0,,,
dc439ea3,SIGN96_CENTERED,,476,18.0,1.0,26.0,1.0,1.0,0.0,,,
dc439ea3,ITQ96_CENTERED,101.0,476,6.0,1.0,10.0,2.0,1.0,1.0,,,
dc439ea3,ITQ96_CENTERED,202.0,476,6.0,1.0,8.0,1.0,1.0,0.0,,,
dc439ea3,ITQ96_CENTERED,303.0,476,7.0,1.0,9.0,1.0,1.0,0.0,,,
dc439ea3,ITQ96_CENTERED,404.0,476,9.0,1.0,13.0,1.0,1.0,0.0,,,
dc439ea3,ITQ96_CENTERED,505.0,476,12.0,2.0,13.0,2.0,1.0,1.0,,,
dccbc061,SIGN96_CENTERED,,505,13.0,1.0,30.0,2.0,2.0,0.0,,,
dccbc061,ITQ96_CENTERED,101.0,505,10.0,1.0,13.0,1.0,1.0,0.0,,,
dccbc061,ITQ96_CENTERED,202.0,505,11.0,2.0,13.0,1.0,1.0,0.0,,,
dccbc061,ITQ96_CENTERED,303.0,505,14.0,1.0,15.0,2.0,2.0,0.0,,,
dccbc061,ITQ96_CENTERED,404.0,505,16.0,1.0,18.0,4.0,1.0,1.0,,,
dccbc061,ITQ96_CENTERED,505.0,505,12.0,1.0,14.0,2.0,2.0,0.0,,,
dcfa8644,SIGN96_CENTERED,,470,19.0,1.0,24.0,2.0,1.0,1.0,,,
dcfa8644,ITQ96_CENTERED,101.0,470,8.0,1.0,10.0,1.0,1.0,0.0,,,
dcfa8644,ITQ96_CENTERED,202.0,470,9.0,1.0,11.0,2.0,2.0,0.0,,,
dcfa8644,ITQ96_CENTERED,303.0,470,8.0,1.0,11.0,2.0,2.0,0.0,,,
dcfa8644,ITQ96_CENTERED,404.0,470,9.0,1.0,11.0,2.0,1.0,1.0,,,
dcfa8644,ITQ96_CENTERED,505.0,470,9.0,1.0,12.0,1.0,1.0,0.0,,,
dd2973ad,SIGN96_CENTERED,,516,23.0,2.0,26.0,1.0,1.0,0.0,,,
dd2973ad,ITQ96_CENTERED,101.0,516,13.0,1.0,17.0,2.0,1.0,1.0,,,
dd2973ad,ITQ96_CENTERED,202.0,516,20.0,5.0,20.0,5.0,3.0,1.0,,,
dd2973ad,ITQ96_CENTERED,303.0,516,19.0,1.0,21.0,1.0,1.0,0.0,,,
dd2973ad,ITQ96_CENTERED,404.0,516,15.0,1.0,17.0,3.0,2.0,1.0,,,
dd2973ad,ITQ96_CENTERED,505.0,516,11.0,1.0,17.0,2.0,1.0,1.0,,,
dfde3500,SIGN96_CENTERED,,480,8.0,1.0,21.0,1.0,1.0,0.0,,,
dfde3500,ITQ96_CENTERED,101.0,480,2.0,1.0,8.0,1.0,1.0,0.0,,,
dfde3500,ITQ96_CENTERED,202.0,480,1.0,1.0,6.0,1.0,1.0,0.0,,,
dfde3500,ITQ96_CENTERED,303.0,480,3.0,1.0,6.0,1.0,1.0,0.0,,,
dfde3500,ITQ96_CENTERED,404.0,480,3.0,1.0,7.0,1.0,1.0,0.0,,,
dfde3500,ITQ96_CENTERED,505.0,480,2.0,1.0,9.0,1.0,1.0,0.0,,,
e01b8e2f,SIGN96_CENTERED,,523,28.0,1.0,34.0,1.0,1.0,0.0,,,
e01b8e2f,ITQ96_CENTERED,101.0,523,24.0,1.0,26.0,3.0,1.0,1.0,,,
e01b8e2f,ITQ96_CENTERED,202.0,523,29.0,2.0,30.0,1.0,1.0,0.0,,,
e01b8e2f,ITQ96_CENTERED,303.0,523,26.0,1.0,27.0,4.0,2.0,1.0,,,
e01b8e2f,ITQ96_CENTERED,404.0,523,20.0,1.0,23.0,2.0,1.0,1.0,,,
e01b8e2f,ITQ96_CENTERED,505.0,523,23.0,1.0,25.0,3.0,2.0,1.0,,,
e25c3b8d,SIGN96_CENTERED,,530,18.0,1.0,22.0,2.0,2.0,0.0,,,
e25c3b8d,ITQ96_CENTERED,101.0,530,8.0,2.0,11.0,4.0,1.0,1.0,,,
e25c3b8d,ITQ96_CENTERED,202.0,530,5.0,1.0,7.0,2.0,2.0,0.0,,,
e25c3b8d,ITQ96_CENTERED,303.0,530,4.0,1.0,6.0,1.0,1.0,0.0,,,
e25c3b8d,ITQ96_CENTERED,404.0,530,5.0,1.0,7.0,3.0,2.0,1.0,,,
e25c3b8d,ITQ96_CENTERED,505.0,530,8.0,1.0,10.0,3.0,2.0,1.0,,,
e3038f8c,SIGN96_CENTERED,,458,27.0,1.0,30.0,1.0,1.0,0.0,,,
e3038f8c,ITQ96_CENTERED,101.0,458,23.0,1.0,25.0,2.0,2.0,0.0,,,
e3038f8c,ITQ96_CENTERED,202.0,458,25.0,2.0,26.0,3.0,1.0,1.0,,,
e3038f8c,ITQ96_CENTERED,303.0,458,20.0,1.0,22.0,2.0,2.0,0.0,,,
e3038f8c,ITQ96_CENTERED,404.0,458,23.0,1.0,24.0,2.0,2.0,0.0,,,
e3038f8c,ITQ96_CENTERED,505.0,458,22.0,1.0,24.0,2.0,1.0,1.0,,,
e3fc4d6e,SIGN96_CENTERED,,519,13.0,1.0,36.0,1.0,1.0,0.0,,,
e3fc4d6e,ITQ96_CENTERED,101.0,519,12.0,1.0,30.0,1.0,1.0,0.0,,,
e3fc4d6e,ITQ96_CENTERED,202.0,519,21.0,2.0,33.0,2.0,1.0,1.0,,,
e3fc4d6e,ITQ96_CENTERED,303.0,519,15.0,2.0,31.0,1.0,1.0,0.0,,,
e3fc4d6e,ITQ96_CENTERED,404.0,519,14.0,2.0,24.0,1.0,1.0,0.0,,,
e3fc4d6e,ITQ96_CENTERED,505.0,519,11.0,2.0,28.0,1.0,1.0,0.0,,,
e47becba,SIGN96_CENTERED,,550,28.0,2.0,29.0,2.0,1.0,1.0,,,
e47becba,ITQ96_CENTERED,101.0,550,19.0,1.0,21.0,4.0,2.0,1.0,,,
e47becba,ITQ96_CENTERED,202.0,550,20.0,1.0,22.0,1.0,1.0,0.0,,,
e47becba,ITQ96_CENTERED,303.0,550,24.0,1.0,25.0,2.0,2.0,0.0,,,
e47becba,ITQ96_CENTERED,404.0,550,23.0,1.0,24.0,2.0,2.0,0.0,,,
e47becba,ITQ96_CENTERED,505.0,550,20.0,1.0,21.0,4.0,2.0,1.0,,,
e48988bc,SIGN96_CENTERED,,530,16.0,1.0,26.0,1.0,1.0,0.0,,,
e48988bc,ITQ96_CENTERED,101.0,530,4.0,2.0,6.0,1.0,1.0,0.0,,,
e48988bc,ITQ96_CENTERED,202.0,530,1.0,1.0,5.0,2.0,1.0,1.0,,,
e48988bc,ITQ96_CENTERED,303.0,530,1.0,1.0,2.0,2.0,2.0,0.0,,,
e48988bc,ITQ96_CENTERED,404.0,530,2.0,3.0,2.0,3.0,3.0,0.0,,,
e48988bc,ITQ96_CENTERED,505.0,530,2.0,1.0,6.0,1.0,1.0,0.0,,,
e493bb7c,SIGN96_CENTERED,,506,16.0,1.0,22.0,1.0,1.0,0.0,,,
e493bb7c,ITQ96_CENTERED,101.0,506,9.0,1.0,10.0,2.0,2.0,0.0,,,
e493bb7c,ITQ96_CENTERED,202.0,506,10.0,1.0,12.0,2.0,2.0,0.0,,,
e493bb7c,ITQ96_CENTERED,303.0,506,4.0,2.0,10.0,1.0,1.0,0.0,,,
e493bb7c,ITQ96_CENTERED,404.0,506,7.0,2.0,8.0,1.0,1.0,0.0,,,
e493bb7c,ITQ96_CENTERED,505.0,506,7.0,1.0,12.0,1.0,1.0,0.0,,,
e4e14d04,SIGN96_CENTERED,,461,23.0,1.0,31.0,2.0,1.0,1.0,,,
e4e14d04,ITQ96_CENTERED,101.0,461,17.0,3.0,17.0,3.0,3.0,0.0,,,
e4e14d04,ITQ96_CENTERED,202.0,461,16.0,1.0,18.0,3.0,2.0,1.0,,,
e4e14d04,ITQ96_CENTERED,303.0,461,10.0,1.0,12.0,2.0,2.0,0.0,,,
e4e14d04,ITQ96_CENTERED,404.0,461,12.0,1.0,19.0,3.0,1.0,1.0,,,
e4e14d04,ITQ96_CENTERED,505.0,461,15.0,1.0,17.0,1.0,1.0,0.0,,,
e56a43b9,SIGN96_CENTERED,,448,15.0,1.0,28.0,1.0,1.0,0.0,,,
e56a43b9,ITQ96_CENTERED,101.0,448,4.0,1.0,7.0,1.0,1.0,0.0,,,
e56a43b9,ITQ96_CENTERED,202.0,448,8.0,1.0,10.0,2.0,2.0,0.0,,,
e56a43b9,ITQ96_CENTERED,303.0,448,3.0,1.0,9.0,2.0,2.0,0.0,,,
e56a43b9,ITQ96_CENTERED,404.0,448,10.0,1.0,11.0,3.0,2.0,1.0,,,
e56a43b9,ITQ96_CENTERED,505.0,448,6.0,1.0,10.0,1.0,1.0,0.0,,,
e6041065,SIGN96_CENTERED,,493,21.0,1.0,30.0,1.0,1.0,0.0,,,
e6041065,ITQ96_CENTERED,101.0,493,14.0,1.0,19.0,2.0,2.0,0.0,,,
e6041065,ITQ96_CENTERED,202.0,493,14.0,1.0,17.0,1.0,1.0,0.0,,,
e6041065,ITQ96_CENTERED,303.0,493,19.0,1.0,21.0,4.0,1.0,1.0,,,
e6041065,ITQ96_CENTERED,404.0,493,15.0,1.0,16.0,4.0,2.0,1.0,,,
e6041065,ITQ96_CENTERED,505.0,493,19.0,2.0,20.0,1.0,1.0,0.0,,,
e61a7584,SIGN96_CENTERED,,496,31.0,1.0,32.0,2.0,2.0,0.0,,,
e61a7584,ITQ96_CENTERED,101.0,496,12.0,1.0,14.0,2.0,2.0,0.0,,,
e61a7584,ITQ96_CENTERED,202.0,496,9.0,2.0,10.0,1.0,1.0,0.0,,,
e61a7584,ITQ96_CENTERED,303.0,496,11.0,2.0,12.0,1.0,1.0,0.0,,,
e61a7584,ITQ96_CENTERED,404.0,496,11.0,1.0,12.0,2.0,2.0,0.0,,,
e61a7584,ITQ96_CENTERED,505.0,496,10.0,2.0,11.0,2.0,1.0,1.0,,,
e66b632c,SIGN96_CENTERED,,506,22.0,1.0,31.0,1.0,1.0,0.0,,,
e66b632c,ITQ96_CENTERED,101.0,506,11.0,1.0,15.0,2.0,1.0,1.0,,,
e66b632c,ITQ96_CENTERED,202.0,506,7.0,2.0,8.0,2.0,1.0,1.0,,,
e66b632c,ITQ96_CENTERED,303.0,506,7.0,1.0,10.0,2.0,2.0,0.0,,,
e66b632c,ITQ96_CENTERED,404.0,506,11.0,3.0,11.0,3.0,3.0,0.0,,,
e66b632c,ITQ96_CENTERED,505.0,506,10.0,1.0,14.0,1.0,1.0,0.0,,,
e831120c,SIGN96_CENTERED,,481,16.0,1.0,21.0,1.0,1.0,0.0,,,
e831120c,ITQ96_CENTERED,101.0,481,14.0,1.0,18.0,2.0,1.0,1.0,,,
e831120c,ITQ96_CENTERED,202.0,481,13.0,2.0,15.0,1.0,1.0,0.0,,,
e831120c,ITQ96_CENTERED,303.0,481,11.0,1.0,16.0,1.0,1.0,0.0,,,
e831120c,ITQ96_CENTERED,404.0,481,10.0,1.0,11.0,2.0,2.0,0.0,,,
e831120c,ITQ96_CENTERED,505.0,481,16.0,1.0,18.0,2.0,2.0,0.0,,,
e8a79c70,SIGN96_CENTERED,,483,21.0,1.0,26.0,2.0,2.0,0.0,,,
e8a79c70,ITQ96_CENTERED,101.0,483,10.0,1.0,11.0,2.0,2.0,0.0,,,
e8a79c70,ITQ96_CENTERED,202.0,483,7.0,2.0,8.0,1.0,1.0,0.0,,,
e8a79c70,ITQ96_CENTERED,303.0,483,12.0,1.0,14.0,2.0,2.0,0.0,,,
e8a79c70,ITQ96_CENTERED,404.0,483,9.0,1.0,12.0,1.0,1.0,0.0,,,
e8a79c70,ITQ96_CENTERED,505.0,483,7.0,1.0,9.0,1.0,1.0,0.0,,,
e9327a54,SIGN96_CENTERED,,533,21.0,1.0,31.0,3.0,1.0,1.0,,,
e9327a54,ITQ96_CENTERED,101.0,533,11.0,1.0,12.0,2.0,2.0,0.0,,,
e9327a54,ITQ96_CENTERED,202.0,533,9.0,2.0,12.0,2.0,1.0,1.0,,,
e9327a54,ITQ96_CENTERED,303.0,533,8.0,1.0,14.0,2.0,1.0,1.0,,,
e9327a54,ITQ96_CENTERED,404.0,533,5.0,1.0,12.0,1.0,1.0,0.0,,,
e9327a54,ITQ96_CENTERED,505.0,533,14.0,1.0,18.0,1.0,1.0,0.0,,,
e982271f,SIGN96_CENTERED,,589,17.0,1.0,23.0,2.0,1.0,1.0,,,
e982271f,ITQ96_CENTERED,101.0,589,0.0,1.0,4.0,1.0,1.0,0.0,,,
e982271f,ITQ96_CENTERED,202.0,589,3.0,2.0,4.0,1.0,1.0,0.0,,,
e982271f,ITQ96_CENTERED,303.0,589,3.0,1.0,4.0,2.0,2.0,0.0,,,
e982271f,ITQ96_CENTERED,404.0,589,3.0,3.0,3.0,3.0,3.0,0.0,,,
e982271f,ITQ96_CENTERED,505.0,589,2.0,2.0,3.0,2.0,1.0,1.0,,,
eac54adc,SIGN96_CENTERED,,464,13.0,1.0,25.0,3.0,2.0,1.0,,,
eac54adc,ITQ96_CENTERED,101.0,464,16.0,1.0,25.0,3.0,1.0,1.0,,,
eac54adc,ITQ96_CENTERED,202.0,464,16.0,1.0,26.0,1.0,1.0,0.0,,,
eac54adc,ITQ96_CENTERED,303.0,464,18.0,1.0,23.0,1.0,1.0,0.0,,,
eac54adc,ITQ96_CENTERED,404.0,464,19.0,1.0,20.0,2.0,2.0,0.0,,,
eac54adc,ITQ96_CENTERED,505.0,464,15.0,1.0,20.0,1.0,1.0,0.0,,,
eac54add,SIGN96_CENTERED,,476,29.0,3.0,29.0,3.0,3.0,0.0,,,
eac54add,ITQ96_CENTERED,101.0,476,19.0,1.0,21.0,2.0,2.0,0.0,,,
eac54add,ITQ96_CENTERED,202.0,476,24.0,1.0,27.0,3.0,1.0,1.0,,,
eac54add,ITQ96_CENTERED,303.0,476,20.0,1.0,24.0,2.0,1.0,1.0,,,
eac54add,ITQ96_CENTERED,404.0,476,17.0,1.0,24.0,1.0,1.0,0.0,,,
eac54add,ITQ96_CENTERED,505.0,476,23.0,1.0,24.0,3.0,2.0,1.0,,,
eaca4986,SIGN96_CENTERED,,513,21.0,1.0,34.0,1.0,1.0,0.0,,,
eaca4986,ITQ96_CENTERED,101.0,513,18.0,1.0,20.0,2.0,2.0,0.0,,,
eaca4986,ITQ96_CENTERED,202.0,513,14.0,1.0,17.0,3.0,2.0,1.0,,,
eaca4986,ITQ96_CENTERED,303.0,513,14.0,1.0,17.0,1.0,1.0,0.0,,,
eaca4986,ITQ96_CENTERED,404.0,513,17.0,1.0,18.0,2.0,2.0,0.0,,,
eaca4986,ITQ96_CENTERED,505.0,513,15.0,1.0,19.0,2.0,2.0,0.0,,,
eace081b,SIGN96_CENTERED,,489,15.0,1.0,23.0,1.0,1.0,0.0,,,
eace081b,ITQ96_CENTERED,101.0,489,7.0,1.0,15.0,2.0,1.0,1.0,,,
eace081b,ITQ96_CENTERED,202.0,489,7.0,1.0,13.0,2.0,1.0,1.0,,,
eace081b,ITQ96_CENTERED,303.0,489,4.0,1.0,9.0,1.0,1.0,0.0,,,
eace081b,ITQ96_CENTERED,404.0,489,8.0,1.0,13.0,1.0,1.0,0.0,,,
eace081b,ITQ96_CENTERED,505.0,489,10.0,2.0,12.0,1.0,1.0,0.0,,,
ec81a493,SIGN96_CENTERED,,495,6.0,1.0,27.0,1.0,1.0,0.0,,,
ec81a493,ITQ96_CENTERED,101.0,495,4.0,2.0,13.0,1.0,1.0,0.0,,,
ec81a493,ITQ96_CENTERED,202.0,495,2.0,1.0,11.0,2.0,1.0,1.0,,,
ec81a493,ITQ96_CENTERED,303.0,495,1.0,2.0,11.0,1.0,1.0,0.0,,,
ec81a493,ITQ96_CENTERED,404.0,495,1.0,1.0,11.0,1.0,1.0,0.0,,,
ec81a493,ITQ96_CENTERED,505.0,495,5.0,1.0,10.0,1.0,1.0,0.0,,,
ed4ddc30,SIGN96_CENTERED,,543,18.0,1.0,20.0,1.0,1.0,0.0,,,
ed4ddc30,ITQ96_CENTERED,101.0,543,14.0,1.0,16.0,2.0,2.0,0.0,,,
ed4ddc30,ITQ96_CENTERED,202.0,543,10.0,1.0,15.0,2.0,1.0,1.0,,,
ed4ddc30,ITQ96_CENTERED,303.0,543,10.0,2.0,16.0,1.0,1.0,0.0,,,
ed4ddc30,ITQ96_CENTERED,404.0,543,13.0,1.0,18.0,1.0,1.0,0.0,,,
ed4ddc30,ITQ96_CENTERED,505.0,543,13.0,1.0,19.0,3.0,1.0,1.0,,,
