question_id,method,itq_seed,N_archive,unique_document_codes,unique_document_code_fraction,duplicate_code_fraction,largest_collision_bucket,query_exact_code_match_count,query_exact_code_match_fraction
54026fce,ITQ96_CENTERED,404.0,472,444.0,0.940677966101695,0.05932203389830504,4,0.0,0.0
54026fce,ITQ96_CENTERED,505.0,472,441.0,0.934322033898305,0.06567796610169496,7,0.0,0.0
545bd2b5,SIGN96_CENTERED,,461,460.0,0.9978308026030369,0.002169197396963085,2,0.0,0.0
545bd2b5,ITQ96_CENTERED,101.0,461,420.0,0.911062906724512,0.08893709327548804,4,0.0,0.0
545bd2b5,ITQ96_CENTERED,202.0,461,424.0,0.9197396963123644,0.08026030368763559,4,0.0,0.0
545bd2b5,ITQ96_CENTERED,303.0,461,423.0,0.9175704989154013,0.08242950108459868,4,0.0,0.0
545bd2b5,ITQ96_CENTERED,404.0,461,419.0,0.9088937093275488,0.09110629067245124,5,0.0,0.0
545bd2b5,ITQ96_CENTERED,505.0,461,418.0,0.9067245119305857,0.09327548806941433,4,0.0,0.0
55241a1f,SIGN96_CENTERED,,514,513.0,0.9980544747081712,0.0019455252918287869,2,0.0,0.0
55241a1f,ITQ96_CENTERED,101.0,514,443.0,0.8618677042801557,0.1381322957198443,6,0.0,0.0
55241a1f,ITQ96_CENTERED,202.0,514,441.0,0.857976653696498,0.142023346303502,6,0.0,0.0
55241a1f,ITQ96_CENTERED,303.0,514,449.0,0.8735408560311284,0.1264591439688716,7,0.0,0.0
55241a1f,ITQ96_CENTERED,404.0,514,444.0,0.8638132295719845,0.13618677042801552,5,0.0,0.0
55241a1f,ITQ96_CENTERED,505.0,514,438.0,0.8521400778210116,0.14785992217898836,6,0.0,0.0
561fabcd,SIGN96_CENTERED,,495,491.0,0.9919191919191919,0.008080808080808133,3,0.0,0.0
561fabcd,ITQ96_CENTERED,101.0,495,449.0,0.907070707070707,0.09292929292929297,4,0.0,0.0
561fabcd,ITQ96_CENTERED,202.0,495,444.0,0.896969696969697,0.10303030303030303,4,0.0,0.0
561fabcd,ITQ96_CENTERED,303.0,495,457.0,0.9232323232323232,0.07676767676767682,4,0.0,0.0
561fabcd,ITQ96_CENTERED,404.0,495,450.0,0.9090909090909091,0.09090909090909094,4,0.0,0.0
561fabcd,ITQ96_CENTERED,505.0,495,455.0,0.9191919191919192,0.08080808080808077,4,0.0,0.0
577d4d32,SIGN96_CENTERED,,487,483.0,0.9917864476386037,0.008213552361396315,4,0.0,0.0
577d4d32,ITQ96_CENTERED,101.0,487,436.0,0.8952772073921971,0.10472279260780293,5,0.0,0.0
577d4d32,ITQ96_CENTERED,202.0,487,456.0,0.9363449691991786,0.06365503080082136,4,0.0,0.0
577d4d32,ITQ96_CENTERED,303.0,487,450.0,0.9240246406570842,0.07597535934291577,4,0.0,0.0
577d4d32,ITQ96_CENTERED,404.0,487,451.0,0.9260780287474333,0.07392197125256672,4,0.0,0.0
577d4d32,ITQ96_CENTERED,505.0,487,446.0,0.9158110882956879,0.08418891170431209,4,0.0,0.0
57f827a0,SIGN96_CENTERED,,495,493.0,0.9959595959595959,0.004040404040404066,2,0.0,0.0
57f827a0,ITQ96_CENTERED,101.0,495,444.0,0.896969696969697,0.10303030303030303,5,0.0,0.0
57f827a0,ITQ96_CENTERED,202.0,495,445.0,0.898989898989899,0.101010101010101,6,0.0,0.0
57f827a0,ITQ96_CENTERED,303.0,495,442.0,0.8929292929292929,0.1070707070707071,6,0.0,0.0
57f827a0,ITQ96_CENTERED,404.0,495,435.0,0.8787878787878788,0.12121212121212122,5,0.0,0.0
57f827a0,ITQ96_CENTERED,505.0,495,437.0,0.8828282828282829,0.11717171717171715,6,0.0,0.0
5809eb10,SIGN96_CENTERED,,606,599.0,0.9884488448844885,0.011551155115511524,3,0.0,0.0
5809eb10,ITQ96_CENTERED,101.0,606,509.0,0.8399339933993399,0.16006600660066006,11,5.0,0.00825082508250825
5809eb10,ITQ96_CENTERED,202.0,606,501.0,0.8267326732673267,0.1732673267326733,12,6.0,0.009900990099009901
5809eb10,ITQ96_CENTERED,303.0,606,497.0,0.8201320132013201,0.17986798679867988,11,3.0,0.0049504950495049506
5809eb10,ITQ96_CENTERED,404.0,606,507.0,0.8366336633663366,0.1633663366336634,12,6.0,0.009900990099009901
5809eb10,ITQ96_CENTERED,505.0,606,513.0,0.8465346534653465,0.1534653465346535,6,1.0,0.0016501650165016502
5831f84d,SIGN96_CENTERED,,422,420.0,0.995260663507109,0.004739336492891044,2,0.0,0.0
5831f84d,ITQ96_CENTERED,101.0,422,379.0,0.8981042654028436,0.1018957345971564,5,0.0,0.0
5831f84d,ITQ96_CENTERED,202.0,422,386.0,0.9146919431279621,0.08530805687203791,4,0.0,0.0
5831f84d,ITQ96_CENTERED,303.0,422,379.0,0.8981042654028436,0.1018957345971564,5,0.0,0.0
5831f84d,ITQ96_CENTERED,404.0,422,383.0,0.9075829383886256,0.09241706161137442,4,0.0,0.0
5831f84d,ITQ96_CENTERED,505.0,422,378.0,0.8957345971563981,0.10426540284360186,5,0.0,0.0
58470ed2,SIGN96_CENTERED,,471,470.0,0.9978768577494692,0.002123142250530785,2,0.0,0.0
58470ed2,ITQ96_CENTERED,101.0,471,423.0,0.8980891719745223,0.10191082802547768,5,0.0,0.0
58470ed2,ITQ96_CENTERED,202.0,471,423.0,0.8980891719745223,0.10191082802547768,5,0.0,0.0
58470ed2,ITQ96_CENTERED,303.0,471,430.0,0.9129511677282378,0.08704883227176219,6,0.0,0.0
58470ed2,ITQ96_CENTERED,404.0,471,425.0,0.9023354564755839,0.09766454352441611,4,0.0,0.0
58470ed2,ITQ96_CENTERED,505.0,471,416.0,0.8832271762208068,0.11677282377919318,5,0.0,0.0
58bf7951,SIGN96_CENTERED,,616,607.0,0.9853896103896104,0.01461038961038963,4,0.0,0.0
58bf7951,ITQ96_CENTERED,101.0,616,471.0,0.7646103896103896,0.23538961038961037,8,0.0,0.0
58bf7951,ITQ96_CENTERED,202.0,616,477.0,0.7743506493506493,0.22564935064935066,9,0.0,0.0
58bf7951,ITQ96_CENTERED,303.0,616,493.0,0.8003246753246753,0.19967532467532467,6,0.0,0.0
58bf7951,ITQ96_CENTERED,404.0,616,491.0,0.797077922077922,0.20292207792207795,7,0.0,0.0
58bf7951,ITQ96_CENTERED,505.0,616,477.0,0.7743506493506493,0.22564935064935066,10,0.0,0.0
58ef2f1c,SIGN96_CENTERED,,518,512.0,0.9884169884169884,0.01158301158301156,2,0.0,0.0
58ef2f1c,ITQ96_CENTERED,101.0,518,459.0,0.8861003861003861,0.1138996138996139,6,0.0,0.0
58ef2f1c,ITQ96_CENTERED,202.0,518,464.0,0.8957528957528957,0.10424710424710426,6,0.0,0.0
58ef2f1c,ITQ96_CENTERED,303.0,518,461.0,0.88996138996139,0.11003861003861004,6,0.0,0.0
58ef2f1c,ITQ96_CENTERED,404.0,518,468.0,0.9034749034749034,0.09652509652509655,6,0.0,0.0
58ef2f1c,ITQ96_CENTERED,505.0,518,456.0,0.8803088803088803,0.11969111969111967,6,0.0,0.0
59524333,SIGN96_CENTERED,,528,524.0,0.9924242424242424,0.007575757575757569,3,0.0,0.0
59524333,ITQ96_CENTERED,101.0,528,424.0,0.803030303030303,0.19696969696969702,14,0.0,0.0
59524333,ITQ96_CENTERED,202.0,528,420.0,0.7954545454545454,0.20454545454545459,14,0.0,0.0
59524333,ITQ96_CENTERED,303.0,528,423.0,0.8011363636363636,0.19886363636363635,14,0.0,0.0
59524333,ITQ96_CENTERED,404.0,528,429.0,0.8125,0.1875,14,0.0,0.0
59524333,ITQ96_CENTERED,505.0,528,415.0,0.7859848484848485,0.2140151515151515,14,0.0,0.0
5a4f22c0,SIGN96_CENTERED,,487,481.0,0.9876796714579056,0.012320328542094416,5,0.0,0.0
5a4f22c0,ITQ96_CENTERED,101.0,487,436.0,0.8952772073921971,0.10472279260780293,5,0.0,0.0
5a4f22c0,ITQ96_CENTERED,202.0,487,423.0,0.8685831622176592,0.1314168377823408,5,0.0,0.0
5a4f22c0,ITQ96_CENTERED,303.0,487,422.0,0.86652977412731,0.13347022587268997,5,0.0,0.0
5a4f22c0,ITQ96_CENTERED,404.0,487,435.0,0.893223819301848,0.10677618069815198,5,0.0,0.0
5a4f22c0,ITQ96_CENTERED,505.0,487,434.0,0.891170431211499,0.10882956878850103,5,0.0,0.0
5a7937c8,SIGN96_CENTERED,,419,418.0,0.9976133651551312,0.0023866348448687846,2,0.0,0.0
5a7937c8,ITQ96_CENTERED,101.0,419,383.0,0.9140811455847255,0.08591885441527447,6,0.0,0.0
5a7937c8,ITQ96_CENTERED,202.0,419,384.0,0.9164677804295943,0.08353221957040569,4,0.0,0.0
5a7937c8,ITQ96_CENTERED,303.0,419,383.0,0.9140811455847255,0.08591885441527447,4,0.0,0.0
5a7937c8,ITQ96_CENTERED,404.0,419,379.0,0.9045346062052506,0.09546539379474939,4,0.0,0.0
5a7937c8,ITQ96_CENTERED,505.0,419,381.0,0.9093078758949881,0.09069212410501193,4,0.0,0.0
5c40ec5b,SIGN96_CENTERED,,479,477.0,0.9958246346555324,0.0041753653444676075,3,0.0,0.0
5c40ec5b,ITQ96_CENTERED,101.0,479,434.0,0.906054279749478,0.09394572025052195,5,0.0,0.0
5c40ec5b,ITQ96_CENTERED,202.0,479,437.0,0.9123173277661796,0.08768267223382042,5,0.0,0.0
5c40ec5b,ITQ96_CENTERED,303.0,479,433.0,0.9039665970772442,0.09603340292275575,4,0.0,0.0
5c40ec5b,ITQ96_CENTERED,404.0,479,432.0,0.9018789144050104,0.09812108559498955,5,0.0,0.0
5c40ec5b,ITQ96_CENTERED,505.0,479,439.0,0.9164926931106472,0.08350730688935282,4,0.0,0.0
5d3d2817,SIGN96_CENTERED,,510,510.0,1.0,0.0,1,0.0,0.0
5d3d2817,ITQ96_CENTERED,101.0,510,449.0,0.8803921568627451,0.11960784313725492,5,0.0,0.0
5d3d2817,ITQ96_CENTERED,202.0,510,451.0,0.884313725490196,0.11568627450980395,5,0.0,0.0
5d3d2817,ITQ96_CENTERED,303.0,510,452.0,0.8862745098039215,0.11372549019607847,5,0.0,0.0
5d3d2817,ITQ96_CENTERED,404.0,510,442.0,0.8666666666666667,0.1333333333333333,5,0.0,0.0
5d3d2817,ITQ96_CENTERED,505.0,510,448.0,0.8784313725490196,0.1215686274509804,5,0.0,0.0
5e1b23de,SIGN96_CENTERED,,445,443.0,0.9955056179775281,0.004494382022471877,2,0.0,0.0
5e1b23de,ITQ96_CENTERED,101.0,445,408.0,0.9168539325842696,0.08314606741573038,5,0.0,0.0
5e1b23de,ITQ96_CENTERED,202.0,445,406.0,0.9123595505617977,0.08764044943820226,4,0.0,0.0
5e1b23de,ITQ96_CENTERED,303.0,445,409.0,0.9191011235955057,0.08089887640449434,4,0.0,0.0
5e1b23de,ITQ96_CENTERED,404.0,445,406.0,0.9123595505617977,0.08764044943820226,5,0.0,0.0
5e1b23de,ITQ96_CENTERED,505.0,445,407.0,0.9146067415730337,0.08539325842696632,4,0.0,0.0
60036106,SIGN96_CENTERED,,483,478.0,0.989648033126294,0.010351966873705987,2,0.0,0.0
60036106,ITQ96_CENTERED,101.0,483,423.0,0.8757763975155279,0.12422360248447206,5,0.0,0.0
60036106,ITQ96_CENTERED,202.0,483,426.0,0.8819875776397516,0.11801242236024845,5,0.0,0.0
60036106,ITQ96_CENTERED,303.0,483,423.0,0.8757763975155279,0.12422360248447206,5,0.0,0.0
60036106,ITQ96_CENTERED,404.0,483,426.0,0.8819875776397516,0.11801242236024845,6,0.0,0.0
60036106,ITQ96_CENTERED,505.0,483,424.0,0.8778467908902692,0.12215320910973082,6,0.0,0.0
60159905,SIGN96_CENTERED,,448,446.0,0.9955357142857143,0.004464285714285698,2,0.0,0.0
60159905,ITQ96_CENTERED,101.0,448,428.0,0.9553571428571429,0.044642857142857095,4,0.0,0.0
60159905,ITQ96_CENTERED,202.0,448,432.0,0.9642857142857143,0.0357142857142857,5,0.0,0.0
60159905,ITQ96_CENTERED,303.0,448,427.0,0.953125,0.046875,3,0.0,0.0
60159905,ITQ96_CENTERED,404.0,448,424.0,0.9464285714285714,0.0535714285714286,4,0.0,0.0
60159905,ITQ96_CENTERED,505.0,448,428.0,0.9553571428571429,0.044642857142857095,3,0.0,0.0
603deb26,SIGN96_CENTERED,,472,472.0,1.0,0.0,1,0.0,0.0
603deb26,ITQ96_CENTERED,101.0,472,410.0,0.8686440677966102,0.1313559322033898,4,0.0,0.0
603deb26,ITQ96_CENTERED,202.0,472,416.0,0.8813559322033898,0.11864406779661019,6,0.0,0.0
603deb26,ITQ96_CENTERED,303.0,472,418.0,0.885593220338983,0.11440677966101698,4,0.0,0.0
603deb26,ITQ96_CENTERED,404.0,472,412.0,0.8728813559322034,0.1271186440677966,4,0.0,0.0
603deb26,ITQ96_CENTERED,505.0,472,418.0,0.885593220338983,0.11440677966101698,5,0.0,0.0
60472f9c,SIGN96_CENTERED,,454,453.0,0.9977973568281938,0.0022026431718061845,2,0.0,0.0
60472f9c,ITQ96_CENTERED,101.0,454,404.0,0.8898678414096917,0.11013215859030834,5,0.0,0.0
60472f9c,ITQ96_CENTERED,202.0,454,403.0,0.8876651982378855,0.11233480176211452,5,0.0,0.0
60472f9c,ITQ96_CENTERED,303.0,454,406.0,0.8942731277533039,0.10572687224669608,5,0.0,0.0
60472f9c,ITQ96_CENTERED,404.0,454,401.0,0.8832599118942731,0.11674008810572689,5,0.0,0.0
60472f9c,ITQ96_CENTERED,505.0,454,406.0,0.8942731277533039,0.10572687224669608,5,0.0,0.0
6071bd76,SIGN96_CENTERED,,482,482.0,1.0,0.0,1,0.0,0.0
6071bd76,ITQ96_CENTERED,101.0,482,436.0,0.9045643153526971,0.0954356846473029,4,0.0,0.0
6071bd76,ITQ96_CENTERED,202.0,482,438.0,0.9087136929460581,0.09128630705394192,5,0.0,0.0
6071bd76,ITQ96_CENTERED,303.0,482,441.0,0.9149377593360996,0.08506224066390045,5,0.0,0.0
6071bd76,ITQ96_CENTERED,404.0,482,434.0,0.9004149377593361,0.09958506224066388,4,0.0,0.0
6071bd76,ITQ96_CENTERED,505.0,482,438.0,0.9087136929460581,0.09128630705394192,5,0.0,0.0
60bf93ed,SIGN96_CENTERED,,494,488.0,0.9878542510121457,0.012145748987854255,4,0.0,0.0
60bf93ed,ITQ96_CENTERED,101.0,494,455.0,0.9210526315789473,0.07894736842105265,4,0.0,0.0
60bf93ed,ITQ96_CENTERED,202.0,494,460.0,0.9311740890688259,0.06882591093117407,4,0.0,0.0
60bf93ed,ITQ96_CENTERED,303.0,494,464.0,0.9392712550607287,0.06072874493927127,4,0.0,0.0
60bf93ed,ITQ96_CENTERED,404.0,494,463.0,0.937246963562753,0.06275303643724695,4,0.0,0.0
60bf93ed,ITQ96_CENTERED,505.0,494,456.0,0.9230769230769231,0.07692307692307687,4,0.0,0.0
60d45044,SIGN96_CENTERED,,541,538.0,0.9944547134935305,0.00554528650646946,2,0.0,0.0
60d45044,ITQ96_CENTERED,101.0,541,467.0,0.8632162661737524,0.13678373382624764,5,0.0,0.0
60d45044,ITQ96_CENTERED,202.0,541,467.0,0.8632162661737524,0.13678373382624764,5,0.0,0.0
60d45044,ITQ96_CENTERED,303.0,541,467.0,0.8632162661737524,0.13678373382624764,5,0.0,0.0
60d45044,ITQ96_CENTERED,404.0,541,476.0,0.8798521256931608,0.12014787430683915,5,0.0,0.0
60d45044,ITQ96_CENTERED,505.0,541,475.0,0.878003696857671,0.12199630314232901,5,0.0,0.0
618f13b2,SIGN96_CENTERED,,506,506.0,1.0,0.0,1,0.0,0.0
618f13b2,ITQ96_CENTERED,101.0,506,464.0,0.9169960474308301,0.08300395256916993,5,0.0,0.0
618f13b2,ITQ96_CENTERED,202.0,506,458.0,0.9051383399209486,0.09486166007905139,4,0.0,0.0
618f13b2,ITQ96_CENTERED,303.0,506,457.0,0.9031620553359684,0.09683794466403162,4,0.0,0.0
618f13b2,ITQ96_CENTERED,404.0,506,452.0,0.8932806324110671,0.10671936758893286,5,0.0,0.0
618f13b2,ITQ96_CENTERED,505.0,506,450.0,0.8893280632411067,0.11067193675889331,5,0.0,0.0
61f8c8f8,SIGN96_CENTERED,,459,458.0,0.9978213507625272,0.002178649237472796,2,0.0,0.0
61f8c8f8,ITQ96_CENTERED,101.0,459,433.0,0.9433551198257081,0.05664488017429192,3,0.0,0.0
61f8c8f8,ITQ96_CENTERED,202.0,459,434.0,0.9455337690631809,0.05446623093681913,4,0.0,0.0
61f8c8f8,ITQ96_CENTERED,303.0,459,435.0,0.9477124183006536,0.05228758169934644,3,0.0,0.0
61f8c8f8,ITQ96_CENTERED,404.0,459,436.0,0.9498910675381264,0.050108932461873645,3,0.0,0.0
61f8c8f8,ITQ96_CENTERED,505.0,459,430.0,0.9368191721132898,0.0631808278867102,3,0.0,0.0
6222b6eb,SIGN96_CENTERED,,497,491.0,0.9879275653923542,0.012072434607645843,6,0.0,0.0
6222b6eb,ITQ96_CENTERED,101.0,497,440.0,0.8853118712273642,0.11468812877263579,6,0.0,0.0
6222b6eb,ITQ96_CENTERED,202.0,497,440.0,0.8853118712273642,0.11468812877263579,6,0.0,0.0
6222b6eb,ITQ96_CENTERED,303.0,497,441.0,0.8873239436619719,0.11267605633802813,6,0.0,0.0
6222b6eb,ITQ96_CENTERED,404.0,497,443.0,0.8913480885311871,0.10865191146881292,6,0.0,0.0
6222b6eb,ITQ96_CENTERED,505.0,497,433.0,0.8712273641851107,0.1287726358148893,6,0.0,0.0
6456829e,SIGN96_CENTERED,,488,483.0,0.9897540983606558,0.010245901639344246,2,0.0,0.0
6456829e,ITQ96_CENTERED,101.0,488,435.0,0.8913934426229508,0.10860655737704916,4,0.0,0.0
6456829e,ITQ96_CENTERED,202.0,488,429.0,0.8790983606557377,0.12090163934426235,5,0.0,0.0
6456829e,ITQ96_CENTERED,303.0,488,434.0,0.889344262295082,0.11065573770491799,4,0.0,0.0
6456829e,ITQ96_CENTERED,404.0,488,429.0,0.8790983606557377,0.12090163934426235,4,0.0,0.0
6456829e,ITQ96_CENTERED,505.0,488,431.0,0.8831967213114754,0.11680327868852458,4,0.0,0.0
65240037,SIGN96_CENTERED,,489,488.0,0.9979550102249489,0.002044989775051076,2,0.0,0.0
65240037,ITQ96_CENTERED,101.0,489,431.0,0.8813905930470347,0.11860940695296529,6,1.0,0.002044989775051125
65240037,ITQ96_CENTERED,202.0,489,440.0,0.8997955010224948,0.10020449897750516,6,4.0,0.0081799591002045
65240037,ITQ96_CENTERED,303.0,489,430.0,0.8793456032719836,0.12065439672801637,7,3.0,0.006134969325153374
65240037,ITQ96_CENTERED,404.0,489,433.0,0.885480572597137,0.11451942740286303,6,1.0,0.002044989775051125
65240037,ITQ96_CENTERED,505.0,489,426.0,0.8711656441717791,0.1288343558282209,6,2.0,0.00408997955010225
6613b389,SIGN96_CENTERED,,452,452.0,1.0,0.0,1,0.0,0.0
6613b389,ITQ96_CENTERED,101.0,452,432.0,0.9557522123893806,0.04424778761061943,3,0.0,0.0
6613b389,ITQ96_CENTERED,202.0,452,430.0,0.9513274336283186,0.04867256637168138,4,0.0,0.0
6613b389,ITQ96_CENTERED,303.0,452,424.0,0.9380530973451328,0.06194690265486724,3,0.0,0.0
6613b389,ITQ96_CENTERED,404.0,452,432.0,0.9557522123893806,0.04424778761061943,3,0.0,0.0
6613b389,ITQ96_CENTERED,505.0,452,431.0,0.9535398230088495,0.04646017699115046,3,0.0,0.0
66f24dbb,SIGN96_CENTERED,,507,505.0,0.9960552268244576,0.0039447731755424265,2,0.0,0.0
66f24dbb,ITQ96_CENTERED,101.0,507,447.0,0.8816568047337278,0.11834319526627224,4,0.0,0.0
66f24dbb,ITQ96_CENTERED,202.0,507,445.0,0.8777120315581854,0.12228796844181455,5,0.0,0.0
66f24dbb,ITQ96_CENTERED,303.0,507,452.0,0.8915187376725838,0.10848126232741617,5,0.0,0.0
66f24dbb,ITQ96_CENTERED,404.0,507,452.0,0.8915187376725838,0.10848126232741617,4,0.0,0.0
66f24dbb,ITQ96_CENTERED,505.0,507,444.0,0.8757396449704142,0.12426035502958577,5,0.0,0.0
67e0d0f2,SIGN96_CENTERED,,510,510.0,1.0,0.0,1,0.0,0.0
67e0d0f2,ITQ96_CENTERED,101.0,510,460.0,0.9019607843137255,0.0980392156862745,5,0.0,0.0
67e0d0f2,ITQ96_CENTERED,202.0,510,447.0,0.8764705882352941,0.12352941176470589,6,0.0,0.0
67e0d0f2,ITQ96_CENTERED,303.0,510,452.0,0.8862745098039215,0.11372549019607847,6,0.0,0.0
67e0d0f2,ITQ96_CENTERED,404.0,510,458.0,0.8980392156862745,0.10196078431372546,4,0.0,0.0
67e0d0f2,ITQ96_CENTERED,505.0,510,461.0,0.903921568627451,0.09607843137254901,6,0.0,0.0
681a1674,SIGN96_CENTERED,,476,476.0,1.0,0.0,1,0.0,0.0
681a1674,ITQ96_CENTERED,101.0,476,434.0,0.9117647058823529,0.08823529411764708,5,0.0,0.0
681a1674,ITQ96_CENTERED,202.0,476,434.0,0.9117647058823529,0.08823529411764708,5,0.0,0.0
681a1674,ITQ96_CENTERED,303.0,476,436.0,0.9159663865546218,0.08403361344537819,6,0.0,0.0
681a1674,ITQ96_CENTERED,404.0,476,424.0,0.8907563025210085,0.10924369747899154,6,0.0,0.0
681a1674,ITQ96_CENTERED,505.0,476,432.0,0.907563025210084,0.09243697478991597,6,0.0,0.0
69fee5aa,SIGN96_CENTERED,,483,483.0,1.0,0.0,1,0.0,0.0
69fee5aa,ITQ96_CENTERED,101.0,483,433.0,0.8964803312629399,0.10351966873706009,7,0.0,0.0
69fee5aa,ITQ96_CENTERED,202.0,483,432.0,0.8944099378881988,0.10559006211180122,7,0.0,0.0
69fee5aa,ITQ96_CENTERED,303.0,483,430.0,0.8902691511387164,0.10973084886128359,7,0.0,0.0
69fee5aa,ITQ96_CENTERED,404.0,483,432.0,0.8944099378881988,0.10559006211180122,7,0.0,0.0
69fee5aa,ITQ96_CENTERED,505.0,483,431.0,0.8923395445134575,0.10766045548654246,7,0.0,0.0
6a1eabeb,SIGN96_CENTERED,,413,409.0,0.9903147699757869,0.009685230024213065,4,0.0,0.0
6a1eabeb,ITQ96_CENTERED,101.0,413,382.0,0.9249394673123487,0.07506053268765134,4,0.0,0.0
6a1eabeb,ITQ96_CENTERED,202.0,413,381.0,0.9225181598062954,0.07748184019370463,4,0.0,0.0
6a1eabeb,ITQ96_CENTERED,303.0,413,382.0,0.9249394673123487,0.07506053268765134,4,0.0,0.0
6a1eabeb,ITQ96_CENTERED,404.0,413,374.0,0.9055690072639225,0.09443099273607747,4,0.0,0.0
6a1eabeb,ITQ96_CENTERED,505.0,413,375.0,0.9079903147699758,0.09200968523002417,5,0.0,0.0
6a27ffc2,SIGN96_CENTERED,,493,489.0,0.9918864097363083,0.008113590263691739,2,0.0,0.0
6a27ffc2,ITQ96_CENTERED,101.0,493,448.0,0.9087221095334685,0.09127789046653145,4,0.0,0.0
6a27ffc2,ITQ96_CENTERED,202.0,493,440.0,0.8924949290060852,0.10750507099391482,5,0.0,0.0
6a27ffc2,ITQ96_CENTERED,303.0,493,442.0,0.896551724137931,0.10344827586206895,7,0.0,0.0
6a27ffc2,ITQ96_CENTERED,404.0,493,442.0,0.896551724137931,0.10344827586206895,6,0.0,0.0
6a27ffc2,ITQ96_CENTERED,505.0,493,443.0,0.8985801217038539,0.10141987829614607,6,0.0,0.0
6ade9755,SIGN96_CENTERED,,513,511.0,0.9961013645224172,0.003898635477582846,2,0.0,0.0
6ade9755,ITQ96_CENTERED,101.0,513,460.0,0.8966861598440545,0.10331384015594547,5,0.0,0.0
6ade9755,ITQ96_CENTERED,202.0,513,461.0,0.898635477582846,0.10136452241715399,4,0.0,0.0
6ade9755,ITQ96_CENTERED,303.0,513,466.0,0.9083820662768031,0.09161793372319693,4,0.0,0.0
6ade9755,ITQ96_CENTERED,404.0,513,460.0,0.8966861598440545,0.10331384015594547,4,0.0,0.0
6ade9755,ITQ96_CENTERED,505.0,513,459.0,0.8947368421052632,0.10526315789473684,4,0.0,0.0
6ae235be,SIGN96_CENTERED,,454,454.0,1.0,0.0,1,0.0,0.0
6ae235be,ITQ96_CENTERED,101.0,454,415.0,0.9140969162995595,0.08590308370044053,5,0.0,0.0
6ae235be,ITQ96_CENTERED,202.0,454,415.0,0.9140969162995595,0.08590308370044053,5,0.0,0.0
6ae235be,ITQ96_CENTERED,303.0,454,411.0,0.9052863436123348,0.09471365638766516,5,0.0,0.0
6ae235be,ITQ96_CENTERED,404.0,454,405.0,0.8920704845814978,0.10792951541850215,5,0.0,0.0
6ae235be,ITQ96_CENTERED,505.0,454,407.0,0.8964757709251101,0.1035242290748899,5,0.0,0.0
6aeb4375,SIGN96_CENTERED,,468,464.0,0.9914529914529915,0.008547008547008517,4,0.0,0.0
6aeb4375,ITQ96_CENTERED,101.0,468,423.0,0.9038461538461539,0.09615384615384615,5,0.0,0.0
6aeb4375,ITQ96_CENTERED,202.0,468,423.0,0.9038461538461539,0.09615384615384615,4,0.0,0.0
6aeb4375,ITQ96_CENTERED,303.0,468,422.0,0.9017094017094017,0.09829059829059827,5,0.0,0.0
6aeb4375,ITQ96_CENTERED,404.0,468,424.0,0.905982905982906,0.09401709401709402,5,0.0,0.0
6aeb4375,ITQ96_CENTERED,505.0,468,420.0,0.8974358974358975,0.10256410256410253,4,0.0,0.0
6b168ec8,SIGN96_CENTERED,,482,478.0,0.991701244813278,0.008298755186721962,2,0.0,0.0
6b168ec8,ITQ96_CENTERED,101.0,482,433.0,0.8983402489626556,0.10165975103734437,4,0.0,0.0
6b168ec8,ITQ96_CENTERED,202.0,482,432.0,0.8962655601659751,0.10373443983402486,5,0.0,0.0
6b168ec8,ITQ96_CENTERED,303.0,482,441.0,0.9149377593360996,0.08506224066390045,4,0.0,0.0
6b168ec8,ITQ96_CENTERED,404.0,482,439.0,0.9107883817427386,0.08921161825726143,5,0.0,0.0
6b168ec8,ITQ96_CENTERED,505.0,482,438.0,0.9087136929460581,0.09128630705394192,4,0.0,0.0
6b7dfb22,SIGN96_CENTERED,,471,470.0,0.9978768577494692,0.002123142250530785,2,0.0,0.0
6b7dfb22,ITQ96_CENTERED,101.0,471,433.0,0.9193205944798302,0.08067940552016983,5,0.0,0.0
6b7dfb22,ITQ96_CENTERED,202.0,471,422.0,0.8959660297239915,0.10403397027600847,5,0.0,0.0
6b7dfb22,ITQ96_CENTERED,303.0,471,429.0,0.910828025477707,0.08917197452229297,5,0.0,0.0
6b7dfb22,ITQ96_CENTERED,404.0,471,419.0,0.8895966029723992,0.11040339702760082,5,0.0,0.0
6b7dfb22,ITQ96_CENTERED,505.0,471,418.0,0.8874734607218684,0.11252653927813161,5,0.0,0.0
6c49646a,SIGN96_CENTERED,,429,429.0,1.0,0.0,1,0.0,0.0
6c49646a,ITQ96_CENTERED,101.0,429,398.0,0.9277389277389277,0.07226107226107226,4,0.0,0.0
6c49646a,ITQ96_CENTERED,202.0,429,399.0,0.9300699300699301,0.0699300699300699,3,0.0,0.0
6c49646a,ITQ96_CENTERED,303.0,429,401.0,0.9347319347319347,0.06526806526806528,3,0.0,0.0
6c49646a,ITQ96_CENTERED,404.0,429,397.0,0.9254079254079254,0.07459207459207462,3,0.0,0.0
6c49646a,ITQ96_CENTERED,505.0,429,395.0,0.9207459207459208,0.07925407925407923,3,0.0,0.0
6cb6f249,SIGN96_CENTERED,,470,469.0,0.997872340425532,0.0021276595744680327,2,0.0,0.0
6cb6f249,ITQ96_CENTERED,101.0,470,414.0,0.8808510638297873,0.11914893617021272,6,0.0,0.0
6cb6f249,ITQ96_CENTERED,202.0,470,426.0,0.9063829787234042,0.09361702127659577,4,0.0,0.0
