group,n,distribution,seed_i,seed_j,raw_frobenius,raw_normalized,signed_permutation_frobenius,signed_permutation_normalized
haar_null_shared,,,8312019,8312020,13.857558963777327,1.4143311892410688,11.893267656490751,1.213851547197876
itq_fit,100,gaussian,7312001,7312002,13.834664857723125,1.4119945693264873,11.870976455589435,1.2115764610327888
itq_fit,100,gaussian,7312001,7312003,13.839802295695183,1.4125189068938515,11.832058744160216,1.2076044387428526
itq_fit,100,gaussian,7312001,7312004,13.98658223812263,1.4274995720364487,11.825247256866307,1.206909244232039
itq_fit,100,gaussian,7312001,7312005,13.832510014390142,1.4117746415497603,11.84088521792748,1.2085052869494302
itq_fit,100,gaussian,7312001,7312006,13.869166593064463,1.4155158879442717,11.821212586434886,1.2064974574054856
itq_fit,100,gaussian,7312001,7312007,13.923969577961273,1.4211091941683816,11.864588926436962,1.2109245365685926
itq_fit,100,gaussian,7312001,7312008,13.802240975270152,1.4086853206810803,11.8518342232131,1.2096227651219635
itq_fit,100,gaussian,7312001,7312009,13.890410496000277,1.4176840847083532,11.860163532505029,1.2104728716917572
itq_fit,100,gaussian,7312001,7312010,13.736855643716723,1.4020119582240553,11.80333406103187,1.2046727380475368
itq_fit,100,gaussian,7312001,7312011,13.711811084117867,1.399455858563642,11.791820068149342,1.2034975960698604
itq_fit,100,gaussian,7312001,7312012,13.796890948855083,1.4081392858966082,11.786438931503652,1.2029483861107717
itq_fit,100,gaussian,7312001,7312013,13.766563858544034,1.405044040203051,11.90388174758602,1.2149348433339937
itq_fit,100,gaussian,7312001,7312014,13.798633618391305,1.4083171463613597,11.8314961275534,1.2075470169258729
itq_fit,100,gaussian,7312001,7312015,13.912591023381552,1.4199478753046013,11.847127871791209,1.2091424251413863
itq_fit,100,gaussian,7312001,7312016,13.798324040254018,1.4082855501750318,11.849866420295548,1.2094219270776985
itq_fit,100,gaussian,7312001,7312017,13.83794310937415,1.4123291544845475,11.83126020740426,1.2075229384264796
itq_fit,100,gaussian,7312001,7312018,13.88691659454247,1.4173274898840535,11.85202050668128,1.2096417775988202
itq_fit,100,gaussian,7312001,7312019,13.947994316378402,1.4235612087652902,11.845485449481027,1.2089747961162984
itq_fit,100,gaussian,7312001,7312020,13.767684801043401,1.4051584459178197,11.803195674235946,1.204658614004322
itq_fit,100,gaussian,7312002,7312003,13.830212585829468,1.4115401612291707,11.841924782848622,1.2086113870999007
itq_fit,100,gaussian,7312002,7312004,13.942621952057761,1.4230128941278775,11.838442183526196,1.2082559457949629
itq_fit,100,gaussian,7312002,7312005,13.918305424712246,1.4205310989481714,11.838035276664693,1.2082144160373163
itq_fit,100,gaussian,7312002,7312006,13.817203725233941,1.410212449954419,11.850373261702593,1.209473656362189
itq_fit,100,gaussian,7312002,7312007,13.818801321498665,1.4103755039404005,11.864328682223857,1.2108979755048166
itq_fit,100,gaussian,7312002,7312008,13.662170036550188,1.394389390362057,11.82901818442401,1.2072941129142627
itq_fit,100,gaussian,7312002,7312009,13.84825424194478,1.413381530045724,11.80267410893836,1.2046053819690459
itq_fit,100,gaussian,7312002,7312010,13.863057208596839,1.4148923515030982,11.886741005829691,1.213185423704168
itq_fit,100,gaussian,7312002,7312011,13.826826020457956,1.4111945213483048,11.848947003140655,1.2093280894572713
itq_fit,100,gaussian,7312002,7312012,13.809054185028957,1.4093806909902313,11.84329648896681,1.208751386269343
itq_fit,100,gaussian,7312002,7312013,13.96517820189278,1.425315031736483,11.841027362728433,1.2085197945424269
itq_fit,100,gaussian,7312002,7312014,13.899065202553404,1.4185674019970484,11.845196760711158,1.2089453319421046
itq_fit,100,gaussian,7312002,7312015,13.877238425874731,1.4163397159306972,11.878291383972453,1.212323037784597
itq_fit,100,gaussian,7312002,7312016,13.722050265935755,1.4005008906818672,11.844477244060807,1.208871896581488
itq_fit,100,gaussian,7312002,7312017,13.871933598816465,1.4157982942862612,11.79205506580171,1.2035215804173212
itq_fit,100,gaussian,7312002,7312018,13.73015937895416,1.4013285235636028,11.829685869086227,1.2073622581947425
itq_fit,100,gaussian,7312002,7312019,13.933848032042045,1.422117409666107,11.862200346123364,1.210680753111177
itq_fit,100,gaussian,7312002,7312020,13.73389258465853,1.4017095422752928,11.83784025674984,1.208194511900605
itq_fit,100,gaussian,7312003,7312004,13.876771557214457,1.4162920663475902,11.828639676120307,1.2072554815722845
itq_fit,100,gaussian,7312003,7312005,13.80962289640907,1.409438734852406,11.8578391576736,1.2102356411789252
itq_fit,100,gaussian,7312003,7312006,13.840179579200484,1.4125574132303662,11.859718985050376,1.2104275002571594
itq_fit,100,gaussian,7312003,7312007,13.772871678654976,1.4056878293972626,11.823424952430234,1.206723256064356
itq_fit,100,gaussian,7312003,7312008,13.855817288556347,1.4141534302581917,11.82938024387535,1.2073310654522769
itq_fit,100,gaussian,7312003,7312009,13.890760182345439,1.417719774421506,11.882714568927355,1.212774477208658
